 t (s) 	surface	tc1	tc2	tc3	tc4	tc5	tc6	tc7	bottom
20.2619	1543.59	0	0	1501.03	739.11	444.235	339.159	301.619	300	
20.2667	1543.6	0	0	1501.35	739.245	444.307	339.187	301.622	300	
20.2714	1543.61	0	0	1501.67	739.38	444.38	339.215	301.624	300	
20.2762	1543.62	0	0	1501.99	739.514	444.452	339.243	301.626	300	
20.281	1543.63	0	0	1502.31	739.649	444.525	339.271	301.628	300	
20.2857	1543.63	0	0	1502.63	739.784	444.598	339.298	301.63	300	
20.2905	1543.64	0	0	1502.95	739.919	444.67	339.326	301.632	300	
20.2952	1543.65	0	0	1503.28	740.054	444.743	339.354	301.635	300	
20.3	1543.66	0	0	1503.6	740.188	444.815	339.382	301.637	300	
20.3048	1543.67	0	0	1503.92	740.323	444.888	339.41	301.639	300	
20.3095	1543.68	0	0	1504.24	740.458	444.961	339.438	301.641	300	
20.3143	1543.68	0	0	1504.56	740.593	445.033	339.465	301.643	300	
20.319	1543.69	0	0	1504.88	740.727	445.106	339.493	301.645	300	
20.3238	1543.7	0	0	1505.2	740.862	445.179	339.521	301.648	300	
20.3286	1543.71	0	0	1505.52	740.997	445.251	339.549	301.65	300	
20.3333	1543.72	0	0	1505.84	741.131	445.324	339.577	301.652	300	
20.3381	1543.73	0	0	1506.17	741.266	445.396	339.605	301.654	300	
20.3429	1543.73	0	0	1506.49	741.4	445.469	339.633	301.656	300	
20.3476	1543.74	0	0	1506.81	741.535	445.542	339.661	301.658	300	
20.3524	1543.75	0	0	1507.13	741.67	445.614	339.688	301.661	300	
20.3571	1543.76	0	0	1507.45	741.804	445.687	339.716	301.663	300	
20.3619	1543.77	0	0	1507.77	741.939	445.76	339.744	301.665	300	
20.3667	1543.77	0	0	1508.09	742.073	445.832	339.772	301.667	300	
20.3714	1543.78	0	0	1508.41	742.208	445.905	339.8	301.669	300	
20.3762	1543.79	0	0	1508.73	742.342	445.978	339.828	301.672	300	
20.381	1543.8	0	0	1509.05	742.477	446.05	339.856	301.674	300	
20.3857	1543.81	0	0	1509.38	742.611	446.123	339.884	301.676	300	
20.3905	1543.81	0	0	1509.7	742.746	446.196	339.912	301.678	300	
20.3952	1543.82	0	0	1510.02	742.88	446.268	339.94	301.68	300	
20.4	1543.83	0	0	1510.34	743.014	446.341	339.968	301.683	300	
20.405	1543.84	0	0	1510.67	743.155	446.417	339.997	301.685	300	
20.41	1543.85	0	0	1511.01	743.296	446.494	340.027	301.687	300	
20.4147	1543.86	0	0	1511.34	743.43	446.566	340.054	301.69	300	
20.4195	1543.86	0	0	1511.66	743.564	446.638	340.082	301.692	300	
20.4242	1543.87	0	0	1511.98	743.697	446.711	340.11	301.694	300	
20.4289	1543.88	0	0	1512.31	743.831	446.783	340.138	301.696	300	
20.4337	1543.89	0	0	1512.63	743.964	446.855	340.166	301.698	300	
20.4384	1543.9	0	0	1512.95	744.098	446.928	340.194	301.701	300	
20.4432	1543.9	0	0	1513.28	744.231	447	340.222	301.703	300	
20.4479	1543.91	0	0	1513.6	744.365	447.072	340.25	301.705	300	
20.4526	1543.92	0	0	1513.92	744.498	447.145	340.277	301.707	300	
20.4574	1543.93	0	0	1514.25	744.632	447.217	340.305	301.709	300	
20.4621	1543.94	0	0	1514.57	744.765	447.289	340.333	301.712	300	
20.4668	1543.95	0	0	1514.89	744.899	447.362	340.361	301.714	300	
20.4716	1543.95	0	0	1515.21	745.032	447.434	340.389	301.716	300	
20.4763	1543.96	0	0	1515.54	745.166	447.507	340.417	301.718	300	
20.4811	1543.97	0	0	1515.86	745.299	447.579	340.445	301.721	300	
20.4858	1543.98	0	0	1516.18	745.432	447.651	340.473	301.723	300	
20.4905	1543.99	0	0	1516.51	745.566	447.724	340.501	301.725	300	
20.4953	1543.99	0	0	1516.83	745.699	447.796	340.529	301.727	300	
20.5	1544	0	0	1517.15	745.832	447.868	340.557	301.729	300	
20.5048	1544.01	0	0	1517.48	745.966	447.941	340.585	301.732	300	
20.5095	1544.02	0	0	1517.8	746.1	448.014	340.613	301.734	300	
20.5143	1544.03	0	0	1518.12	746.234	448.087	340.641	301.736	300	
20.519	1544.03	0	0	1518.45	746.368	448.16	340.669	301.738	300	
20.5238	1544.04	0	0	1518.77	746.502	448.232	340.697	301.741	300	
20.5286	1544.05	0	0	1519.1	746.636	448.305	340.726	301.743	300	
20.5333	1544.06	0	0	1519.42	746.77	448.378	340.754	301.745	300	
20.5381	1544.07	0	0	1519.75	746.904	448.451	340.782	301.747	300	
20.5429	1544.07	0	0	1520.07	747.037	448.523	340.81	301.75	300	
20.5476	1544.08	0	0	1520.39	747.171	448.596	340.838	301.752	300	
20.5524	1544.09	0	0	1520.72	747.305	448.669	340.866	301.754	300	
20.5571	1544.1	0	0	1521.04	747.439	448.742	340.895	301.757	300	
20.5619	1544.11	0	0	1521.37	747.573	448.815	340.923	301.759	300	
20.5667	1544.11	0	0	1521.69	747.706	448.887	340.951	301.761	300	
20.5714	1544.12	0	0	1522.02	747.84	448.96	340.979	301.763	300	
20.5762	1544.13	0	0	1522.34	747.974	449.033	341.008	301.766	300	
20.581	1544.14	0	0	1522.66	748.109	449.106	341.036	301.768	300	
20.5857	1544.15	0	0	1522.99	748.243	449.179	341.064	301.77	300	
20.5905	1544.15	0	0	1523.31	748.378	449.251	341.092	301.772	300	
20.5952	1544.16	0	0	1523.64	748.513	449.324	341.12	301.775	300	
20.6	1544.17	0	0	1523.96	748.647	449.397	341.149	301.777	300	
20.605	1544.18	0	0	1524.3	748.789	449.474	341.178	301.779	300	
20.6098	1544.19	0	0	1524.63	748.923	449.546	341.207	301.782	300	
20.6145	1544.19	0	0	1524.95	749.057	449.619	341.235	301.784	300	
20.6193	1544.2	0	0	1525.28	749.192	449.691	341.263	301.786	300	
20.624	1544.21	0	0	1525.61	749.326	449.764	341.291	301.789	300	
20.6288	1544.22	0	0	1525.94	749.46	449.837	341.319	301.791	300	
20.6335	1544.23	0	0	1526.26	749.594	449.909	341.348	301.793	300	
20.6383	1544.23	0	0	1526.59	749.729	449.982	341.376	301.795	300	
20.643	1544.24	0	0	1526.92	749.863	450.055	341.404	301.798	300	
20.6478	1544.25	0	0	1527.25	749.997	450.127	341.432	301.8	300	
20.6525	1544.26	0	0	1527.57	750.131	450.2	341.461	301.802	300	
20.6573	1544.27	0	0	1527.9	750.265	450.273	341.489	301.805	300	
20.662	1544.27	0	0	1528.23	750.399	450.346	341.517	301.807	300	
20.6668	1544.28	0	0	1528.55	750.534	450.418	341.545	301.809	300	
20.6715	1544.29	0	0	1528.88	750.668	450.492	341.574	301.812	300	
20.6763	1544.3	0	0	1529.21	750.802	450.566	341.602	301.814	300	
20.681	1544.31	0	0	1529.54	750.936	450.639	341.63	301.816	300	
20.6858	1544.31	0	0	1529.86	751.07	450.713	341.659	301.819	300	
20.6905	1544.32	0	0	1530.19	751.204	450.786	341.687	301.821	300	
20.6953	1544.33	0	0	1530.52	751.338	450.86	341.715	301.823	300	
20.7	1544.34	0	0	1530.84	751.472	450.934	341.744	301.825	300	
20.7048	1544.35	0	0	1531.17	751.606	451.007	341.772	301.828	300	
20.7095	1544.35	0	0	1531.5	751.74	451.081	341.8	301.83	300	
20.7143	1544.36	0	0	1531.83	751.875	451.155	341.829	301.832	300	
20.719	1544.37	0	0	1532.15	752.009	451.229	341.857	301.835	300	
20.7238	1544.38	0	0	1532.48	752.143	451.303	341.886	301.837	300	
20.7286	1544.39	0	0	1532.81	752.277	451.377	341.914	301.839	300	
20.7333	1544.39	0	0	1533.14	752.411	451.45	341.943	301.842	300	
20.7381	1544.4	0	0	1533.46	752.546	451.524	341.971	301.844	300	
20.7429	1544.41	0	0	1533.79	752.68	451.598	341.999	301.846	300	
20.7476	1544.42	0	0	1534.12	752.814	451.672	342.028	301.849	300	
20.7524	1544.42	0	0	1534.45	752.948	451.746	342.056	301.851	300	
20.7571	1544.43	0	0	1534.77	753.082	451.82	342.085	301.854	300	
20.7619	1544.44	0	0	1535.1	753.216	451.894	342.113	301.856	300	
20.7667	1544.45	0	0	1535.43	753.35	451.967	342.142	301.858	300	
20.7714	1544.46	0	0	1535.76	753.484	452.041	342.17	301.861	300	
20.7762	1544.46	0	0	1536.08	753.618	452.115	342.199	301.863	300	
20.781	1544.47	0	0	1536.41	753.753	452.189	342.227	301.865	300	
20.7857	1544.48	0	0	1536.74	753.887	452.263	342.256	301.868	300	
20.7905	1544.49	0	0	1537.07	754.021	452.337	342.284	301.87	300	
20.7952	1544.5	0	0	1537.39	754.154	452.411	342.313	301.872	300	
20.8	1544.5	0	0	1537.72	754.288	452.485	342.341	301.875	300	
20.8048	1544.51	0	0	0	754.422	452.558	342.37	301.877	300	
20.8095	1544.52	0	0	0	754.556	452.632	342.399	301.879	300	
20.8143	1544.53	0	0	0	754.69	452.706	342.427	301.882	300	
20.819	1544.54	0	0	0	754.824	452.78	342.456	301.884	300	
20.8238	1544.54	0	0	0	754.958	452.854	342.484	301.887	300	
20.8286	1544.55	0	0	0	755.092	452.928	342.513	301.889	300	
20.8333	1544.56	0	0	0	755.226	453.002	342.541	301.891	300	
20.8381	1544.57	0	0	0	755.359	453.076	342.57	301.894	300	
20.8429	1544.57	0	0	0	755.493	453.15	342.599	301.896	300	
20.8476	1544.58	0	0	0	755.627	453.223	342.627	301.898	300	
20.8524	1544.59	0	0	0	755.761	453.297	342.656	301.901	300	
20.8571	1544.6	0	0	0	755.895	453.371	342.684	301.903	300	
20.8619	1544.61	0	0	0	756.028	453.445	342.713	301.906	300	
20.8667	1544.61	0	0	0	756.162	453.519	342.742	301.908	300	
20.8714	1544.62	0	0	0	756.296	453.593	342.77	301.91	300	
20.8762	1544.63	0	0	0	756.429	453.667	342.799	301.913	300	
20.881	1544.64	0	0	0	756.563	453.741	342.828	301.915	300	
20.8857	1544.64	0	0	0	756.697	453.815	342.856	301.918	300	
20.8905	1544.65	0	0	0	756.83	453.889	342.885	301.92	300	
20.8952	1544.66	0	0	0	756.964	453.963	342.914	301.922	300	
20.9	1544.67	0	0	0	757.098	454.037	342.942	301.925	300	
20.905	1544.68	0	0	0	757.238	454.114	342.972	301.927	300	
20.9098	1544.68	0	0	0	757.371	454.188	343.001	301.93	300	
20.9145	1544.69	0	0	0	757.504	454.262	343.03	301.932	300	
20.9193	1544.7	0	0	0	757.638	454.336	343.058	301.935	300	
20.924	1544.71	0	0	0	757.771	454.409	343.087	301.937	300	
20.9288	1544.72	0	0	0	757.904	454.483	343.115	301.939	300	
20.9335	1544.72	0	0	0	758.037	454.557	343.144	301.942	300	
20.9383	1544.73	0	0	0	758.17	454.631	343.173	301.944	300	
20.943	1544.74	0	0	0	758.303	454.704	343.201	301.947	300	
20.9478	1544.75	0	0	0	758.437	454.778	343.23	301.949	300	
20.9525	1544.75	0	0	0	758.57	454.852	343.259	301.951	300	
20.9573	1544.76	0	0	0	758.703	454.926	343.287	301.954	300	
20.962	1544.77	0	0	0	758.836	455	343.316	301.956	300	
20.9668	1544.78	0	0	0	758.97	455.073	343.345	301.959	300	
20.9715	1544.79	0	0	0	759.104	455.147	343.373	301.961	300	
20.9763	1544.79	0	0	0	759.238	455.221	343.402	301.964	300	
20.981	1544.8	0	0	0	759.372	455.295	343.431	301.966	300	
20.9858	1544.81	0	0	0	759.506	455.369	343.46	301.968	300	
20.9905	1544.82	0	0	0	759.64	455.442	343.488	301.971	300	
20.9953	1544.82	0	0	0	759.774	455.516	343.517	301.973	300	
21	1544.83	0	0	0	759.908	455.59	343.546	301.976	300	
21.0048	1544.84	0	0	0	760.042	455.664	343.575	301.978	300	
21.0095	1544.85	0	0	0	760.177	455.738	343.603	301.981	300	
21.0143	1544.85	0	0	0	760.311	455.812	343.632	301.983	300	
21.019	1544.86	0	0	0	760.445	455.886	343.661	301.986	300	
21.0238	1544.87	0	0	0	760.58	455.96	343.69	301.988	300	
21.0286	1544.88	0	0	0	760.714	456.034	343.719	301.99	300	
21.0333	1544.89	0	0	0	760.848	456.108	343.748	301.993	300	
21.0381	1544.89	0	0	0	760.982	456.182	343.777	301.995	300	
21.0429	1544.9	0	0	0	761.116	456.256	343.805	301.998	300	
21.0476	1544.91	0	0	0	761.251	456.33	343.834	302	300	
21.0524	1544.92	0	0	0	761.385	456.404	343.863	302.003	300	
21.0571	1544.92	0	0	0	761.519	456.478	343.892	302.005	300	
21.0619	1544.93	0	0	0	761.653	456.552	343.921	302.008	300	
21.0667	1544.94	0	0	0	761.787	456.626	343.95	302.01	300	
21.0714	1544.95	0	0	0	761.921	456.7	343.979	302.013	300	
21.0762	1544.96	0	0	0	762.055	456.774	344.008	302.015	300	
21.081	1544.96	0	0	0	762.189	456.848	344.037	302.018	300	
21.0857	1544.97	0	0	0	762.323	456.923	344.065	302.02	300	
21.0905	1544.98	0	0	0	762.457	456.997	344.094	302.023	300	
21.0952	1544.99	0	0	0	762.592	457.071	344.123	302.025	300	
21.1	1544.99	0	0	0	762.725	457.145	344.152	302.028	300	
21.105	1545	0	0	0	762.866	457.222	344.183	302.03	300	
21.1098	1545.01	0	0	0	763	457.296	344.212	302.033	300	
21.1145	1545.02	0	0	0	763.133	457.37	344.24	302.035	300	
21.1193	1545.02	0	0	0	763.267	457.444	344.269	302.038	300	
21.124	1545.03	0	0	0	763.401	457.518	344.298	302.04	300	
21.1288	1545.04	0	0	0	763.534	457.592	344.327	302.043	300	
21.1335	1545.05	0	0	0	763.668	457.666	344.356	302.045	300	
21.1383	1545.06	0	0	0	763.801	457.739	344.385	302.048	300	
21.143	1545.06	0	0	0	763.935	457.813	344.414	302.05	300	
21.1478	1545.07	0	0	0	764.068	457.887	344.443	302.053	300	
21.1525	1545.08	0	0	0	764.202	457.961	344.472	302.055	300	
21.1573	1545.09	0	0	0	764.335	458.035	344.501	302.058	300	
21.162	1545.09	0	0	0	764.469	458.109	344.53	302.06	300	
21.1668	1545.1	0	0	0	764.602	458.183	344.56	302.063	300	
21.1715	1545.11	0	0	0	764.735	458.257	344.589	302.065	300	
21.1763	1545.12	0	0	0	764.869	458.331	344.618	302.068	300	
21.181	1545.12	0	0	0	765.002	458.404	344.648	302.07	300	
21.1858	1545.13	0	0	0	765.135	458.478	344.677	302.073	300	
21.1905	1545.14	0	0	0	765.269	458.552	344.707	302.075	300	
21.1953	1545.15	0	0	0	765.402	458.626	344.736	302.078	300	
21.2	1545.15	0	0	0	765.535	458.7	344.766	302.08	300	
21.2048	1545.16	0	0	0	765.669	458.774	344.795	302.083	300	
21.2095	1545.17	0	0	0	765.803	458.848	344.825	302.085	300	
21.2143	1545.18	0	0	0	765.936	458.922	344.854	302.088	300	
21.219	1545.18	0	0	0	766.07	458.996	344.884	302.091	300	
21.2238	1545.19	0	0	0	766.203	459.07	344.913	302.093	300	
21.2286	1545.2	0	0	0	766.337	459.145	344.943	302.096	300	
21.2333	1545.21	0	0	0	766.47	459.219	344.972	302.098	300	
21.2381	1545.22	0	0	0	766.604	459.293	345.002	302.101	300	
21.2429	1545.22	0	0	0	766.738	459.367	345.031	302.103	300	
21.2476	1545.23	0	0	0	766.871	459.441	345.061	302.106	300	
21.2524	1545.24	0	0	0	767.004	459.515	345.09	302.109	300	
21.2571	1545.25	0	0	0	767.138	459.589	345.12	302.111	300	
21.2619	1545.25	0	0	0	767.271	459.663	345.15	302.114	300	
21.2667	1545.26	0	0	0	767.405	459.737	345.179	302.116	300	
21.2714	1545.27	0	0	0	767.538	459.812	345.209	302.119	300	
21.2762	1545.28	0	0	0	767.672	459.886	345.238	302.122	300	
21.281	1545.28	0	0	0	767.805	459.96	345.268	302.124	300	
21.2857	1545.29	0	0	0	767.938	460.035	345.298	302.127	300	
21.2905	1545.3	0	0	0	768.072	460.11	345.327	302.129	300	
21.2952	1545.31	0	0	0	768.205	460.185	345.357	302.132	300	
21.3	1545.31	0	0	0	768.338	460.26	345.386	302.135	300	
21.3048	1545.32	0	0	0	768.471	460.335	345.416	302.137	300	
21.3095	1545.33	0	0	0	768.605	460.411	345.446	302.14	300	
21.3143	1545.34	0	0	0	768.738	460.486	345.475	302.142	300	
21.319	1545.34	0	0	0	768.871	460.561	345.505	302.145	300	
21.3238	1545.35	0	0	0	769.004	460.636	345.535	302.148	300	
21.3286	1545.36	0	0	0	769.138	460.711	345.564	302.15	300	
21.3333	1545.37	0	0	0	769.271	460.786	345.594	302.153	300	
21.3381	1545.37	0	0	0	769.404	460.861	345.624	302.156	300	
21.3429	1545.38	0	0	0	769.537	460.936	345.653	302.158	300	
21.3476	1545.39	0	0	0	769.671	461.011	345.683	302.161	300	
21.3524	1545.4	0	0	0	769.805	461.086	345.713	302.163	300	
21.3571	1545.4	0	0	0	769.939	461.161	345.743	302.166	300	
21.3619	1545.41	0	0	0	770.074	461.237	345.772	302.169	300	
21.3667	1545.42	0	0	0	770.208	461.312	345.802	302.171	300	
21.3714	1545.43	0	0	0	770.342	461.387	345.832	302.174	300	
21.3762	1545.43	0	0	0	770.476	461.462	345.861	302.177	300	
21.381	1545.44	0	0	0	770.61	461.537	345.891	302.179	300	
21.3857	1545.45	0	0	0	770.744	461.612	345.921	302.182	300	
21.3905	1545.46	0	0	0	770.879	461.687	345.951	302.184	300	
21.3952	1545.46	0	0	0	771.013	461.762	345.98	302.187	300	
21.4	1545.47	0	0	0	771.147	461.837	346.01	302.19	300	
21.405	1545.48	0	0	0	771.288	461.916	346.041	302.193	300	
21.4098	1545.49	0	0	0	771.421	461.991	346.071	302.195	300	
21.4145	1545.49	0	0	0	771.555	462.066	346.101	302.198	300	
21.4193	1545.5	0	0	0	771.689	462.141	346.131	302.201	300	
21.424	1545.51	0	0	0	771.822	462.216	346.16	302.203	300	
21.4288	1545.52	0	0	0	771.956	462.291	346.19	302.206	300	
21.4335	1545.52	0	0	0	772.09	462.366	346.22	302.208	300	
21.4383	1545.53	0	0	0	772.223	462.441	346.25	302.211	300	
21.443	1545.54	0	0	0	772.357	462.516	346.279	302.214	300	
21.4478	1545.55	0	0	0	772.49	462.591	346.309	302.216	300	
21.4525	1545.55	0	0	0	772.624	462.666	346.339	302.219	300	
21.4573	1545.56	0	0	0	772.757	462.741	346.369	302.222	300	
21.462	1545.57	0	0	0	772.891	462.816	346.398	302.224	300	
21.4668	1545.58	0	0	0	773.025	462.891	346.428	302.227	300	
21.4715	1545.58	0	0	0	773.158	462.966	346.458	302.23	300	
21.4763	1545.59	0	0	0	773.292	463.041	346.488	302.232	300	
21.481	1545.6	0	0	0	773.425	463.116	346.517	302.235	300	
21.4858	1545.61	0	0	0	773.559	463.191	346.547	302.238	300	
21.4905	1545.61	0	0	0	773.692	463.265	346.577	302.24	300	
21.4953	1545.62	0	0	0	773.825	463.34	346.607	302.243	300	
21.5	1545.63	0	0	0	773.959	463.415	346.637	302.246	300	
21.5048	1545.64	0	0	0	774.093	463.491	346.667	302.249	300	
21.5095	1545.64	0	0	0	774.226	463.566	346.697	302.251	300	
21.5143	1545.65	0	0	0	774.36	463.641	346.726	302.254	300	
21.519	1545.66	0	0	0	774.494	463.716	346.756	302.257	300	
21.5238	1545.67	0	0	0	774.627	463.791	346.786	302.259	300	
21.5286	1545.67	0	0	0	774.761	463.866	346.816	302.262	300	
21.5333	1545.68	0	0	0	774.895	463.942	346.846	302.265	300	
21.5381	1545.69	0	0	0	775.028	464.017	346.876	302.267	300	
21.5429	1545.7	0	0	0	775.162	464.092	346.906	302.27	300	
21.5476	1545.7	0	0	0	775.296	464.167	346.936	302.273	300	
21.5524	1545.71	0	0	0	775.429	464.242	346.966	302.276	300	
21.5571	1545.72	0	0	0	775.563	464.318	346.996	302.278	300	
21.5619	1545.72	0	0	0	775.696	464.393	347.026	302.281	300	
21.5667	1545.73	0	0	0	775.83	464.468	347.056	302.284	300	
21.5714	1545.74	0	0	0	775.963	464.543	347.086	302.286	300	
21.5762	1545.75	0	0	0	776.097	464.618	347.116	302.289	300	
21.581	1545.75	0	0	0	776.23	464.694	347.146	302.292	300	
21.5857	1545.76	0	0	0	776.364	464.769	347.176	302.295	300	
21.5905	1545.77	0	0	0	776.497	464.844	347.206	302.297	300	
21.5952	1545.78	0	0	0	776.631	464.919	347.236	302.3	300	
21.6	1545.78	0	0	0	776.764	464.994	347.266	302.303	300	
21.605	1545.79	0	0	0	776.904	465.073	347.298	302.306	300	
21.6098	1545.8	0	0	0	777.037	465.148	347.328	302.308	300	
21.6145	1545.81	0	0	0	777.17	465.223	347.358	302.311	300	
21.6193	1545.81	0	0	0	777.303	465.298	347.388	302.314	300	
21.624	1545.82	0	0	0	777.436	465.374	347.418	302.317	300	
21.6288	1545.83	0	0	0	777.57	465.449	347.448	302.319	300	
21.6335	1545.84	0	0	0	777.703	465.524	347.478	302.322	300	
21.6383	1545.84	0	0	0	777.835	465.599	347.508	302.325	300	
21.643	1545.85	0	0	0	777.968	465.674	347.538	302.328	300	
21.6478	1545.86	0	0	0	778.101	465.749	347.568	302.33	300	
21.6525	1545.87	0	0	0	778.234	465.824	347.598	302.333	300	
21.6573	1545.87	0	0	0	778.367	465.899	347.628	302.336	300	
21.662	1545.88	0	0	0	778.5	465.974	347.658	302.339	300	
21.6668	1545.89	0	0	0	778.633	466.049	347.688	302.341	300	
21.6715	1545.89	0	0	0	778.766	466.124	347.718	302.344	300	
21.6763	1545.9	0	0	0	778.899	466.199	347.748	302.347	300	
21.681	1545.91	0	0	0	779.032	466.274	347.778	302.35	300	
21.6858	1545.92	0	0	0	779.165	466.349	347.808	302.352	300	
21.6905	1545.92	0	0	0	779.297	466.424	347.838	302.355	300	
21.6953	1545.93	0	0	0	779.43	466.499	347.868	302.358	300	
21.7	1545.94	0	0	0	779.563	466.574	347.898	302.361	300	
21.7048	1545.95	0	0	0	779.696	466.65	347.928	302.363	300	
21.7095	1545.95	0	0	0	779.829	466.725	347.959	302.366	300	
21.7143	1545.96	0	0	0	779.962	466.8	347.989	302.369	300	
21.719	1545.97	0	0	0	780.095	466.875	348.019	302.372	300	
21.7238	1545.98	0	0	0	780.229	466.951	348.049	302.374	300	
21.7286	1545.98	0	0	0	780.363	467.026	348.079	302.377	300	
21.7333	1545.99	0	0	0	780.497	467.101	348.11	302.38	300	
21.7381	1546	0	0	0	780.632	467.176	348.14	302.383	300	
21.7429	1546	0	0	0	780.766	467.252	348.17	302.386	300	
21.7476	1546.01	0	0	0	780.9	467.327	348.2	302.388	300	
21.7524	1546.02	0	0	0	781.034	467.402	348.23	302.391	300	
21.7571	1546.03	0	0	0	781.168	467.477	348.261	302.394	300	
21.7619	1546.03	0	0	0	781.302	467.553	348.291	302.397	300	
21.7667	1546.04	0	0	0	781.437	467.628	348.321	302.4	300	
21.7714	1546.05	0	0	0	781.571	467.703	348.351	302.402	300	
21.7762	1546.06	0	0	0	781.705	467.779	348.382	302.405	300	
21.781	1546.06	0	0	0	781.839	467.854	348.412	302.408	300	
21.7857	1546.07	0	0	0	781.973	467.929	348.442	302.411	300	
21.7905	1546.08	0	0	0	782.107	468.004	348.473	302.414	300	
21.7952	1546.08	0	0	0	782.241	468.08	348.503	302.416	300	
21.8	1546.09	0	0	0	782.375	468.155	348.533	302.419	300	
21.8048	1546.1	0	0	0	782.509	468.23	348.563	302.422	300	
21.8095	1546.11	0	0	0	782.643	468.306	348.594	302.425	300	
21.8143	1546.11	0	0	0	782.777	468.381	348.624	302.428	300	
21.819	1546.12	0	0	0	782.911	468.456	348.654	302.431	300	
21.8238	1546.13	0	0	0	783.045	468.531	348.685	302.433	300	
21.8286	1546.14	0	0	0	783.179	468.607	348.715	302.436	300	
21.8333	1546.14	0	0	0	783.313	468.682	348.745	302.439	300	
21.8381	1546.15	0	0	0	783.447	468.757	348.776	302.442	300	
21.8429	1546.16	0	0	0	783.581	468.833	348.806	302.445	300	
21.8476	1546.16	0	0	0	783.715	468.908	348.836	302.448	300	
21.8524	1546.17	0	0	0	783.849	468.983	348.867	302.45	300	
21.8571	1546.18	0	0	0	783.982	469.058	348.897	302.453	300	
21.8619	1546.19	0	0	0	784.116	469.134	348.928	302.456	300	
21.8667	1546.19	0	0	0	784.25	469.209	348.958	302.459	300	
21.8714	1546.2	0	0	0	784.384	469.284	348.988	302.462	300	
21.8762	1546.21	0	0	0	784.518	469.36	349.019	302.465	300	
21.881	1546.21	0	0	0	784.652	469.435	349.049	302.467	300	
21.8857	1546.22	0	0	0	784.785	469.511	349.079	302.47	300	
21.8905	1546.23	0	0	0	784.919	469.587	349.11	302.473	300	
21.8952	1546.24	0	0	0	785.053	469.663	349.14	302.476	300	
21.9	1546.24	0	0	0	785.187	469.74	349.171	302.479	300	
21.905	1546.25	0	0	0	785.327	469.82	349.203	302.482	300	
21.9098	1546.26	0	0	0	785.46	469.896	349.233	302.485	300	
21.9145	1546.27	0	0	0	785.594	469.972	349.263	302.488	300	
21.9193	1546.27	0	0	0	785.727	470.048	349.294	302.49	300	
21.924	1546.28	0	0	0	785.861	470.124	349.324	302.493	300	
21.9288	1546.29	0	0	0	785.994	470.2	349.355	302.496	300	
21.9335	1546.29	0	0	0	786.127	470.276	349.385	302.499	300	
21.9383	1546.3	0	0	0	786.26	470.352	349.415	302.502	300	
21.943	1546.31	0	0	0	786.394	470.428	349.446	302.505	300	
21.9478	1546.32	0	0	0	786.527	470.504	349.476	302.508	300	
21.9525	1546.32	0	0	0	786.66	470.58	349.507	302.511	300	
21.9573	1546.33	0	0	0	786.794	470.657	349.537	302.513	300	
