p (Pa)	B'g	B'c	Temp (K)	hw (J/kg)
1.01325E+05	2.00000E-01	1.38637E-01	2.15000E+03	1.26404E+06
1.01325E+05	2.00000E-01	1.37389E-01	2.10000E+03	1.16408E+06
1.01325E+05	2.00000E-01	1.36304E-01	2.05000E+03	1.06737E+06
1.01325E+05	2.00000E-01	1.35370E-01	2.00000E+03	9.73503E+05
1.01325E+05	2.00000E-01	1.34572E-01	1.95000E+03	8.82132E+05
1.01325E+05	2.00000E-01	1.33895E-01	1.90000E+03	7.92936E+05
1.01325E+05	2.00000E-01	1.33327E-01	1.85000E+03	7.05633E+05
1.01325E+05	2.00000E-01	1.32855E-01	1.80000E+03	6.19974E+05
1.01325E+05	2.00000E-01	1.32465E-01	1.75000E+03	5.35738E+05
1.01325E+05	2.00000E-01	1.32148E-01	1.70000E+03	4.52733E+05
1.01325E+05	2.00000E-01	1.31891E-01	1.65000E+03	3.70785E+05
1.01325E+05	2.00000E-01	1.31684E-01	1.60000E+03	2.89740E+05
1.01325E+05	2.00000E-01	1.31515E-01	1.55000E+03	2.09445E+05
1.01325E+05	2.00000E-01	1.31372E-01	1.50000E+03	1.29744E+05
1.01325E+05	2.00000E-01	1.31241E-01	1.45000E+03	5.04434E+04
1.01325E+05	2.00000E-01	1.31099E-01	1.40000E+03	-2.87266E+04
1.01325E+05	2.00000E-01	1.30912E-01	1.35000E+03	-1.08211E+05
1.01325E+05	2.00000E-01	1.30616E-01	1.30000E+03	-1.88820E+05
1.01325E+05	2.00000E-01	1.30079E-01	1.25000E+03	-2.72158E+05
1.01325E+05	2.00000E-01	1.29029E-01	1.20000E+03	-3.61567E+05
1.01325E+05	2.00000E-01	1.26870E-01	1.15000E+03	-4.64251E+05
1.01325E+05	2.00000E-01	1.22331E-01	1.10000E+03	-5.95585E+05
1.01325E+05	2.00000E-01	1.13025E-01	1.05000E+03	-7.85029E+05
1.01325E+05	2.00000E-01	9.60055E-02	1.00000E+03	-1.07193E+06
1.01325E+05	2.00000E-01	7.12461E-02	9.50000E+02	-1.46579E+06
1.01325E+05	2.00000E-01	4.45095E-02	9.00000E+02	-1.90401E+06
1.01325E+05	2.00000E-01	2.25953E-02	8.50000E+02	-2.29865E+06
1.01325E+05	2.00000E-01	7.96705E-03	8.00000E+02	-2.60821E+06
1.01325E+05	2.00000E-01	0.00000E+00	7.50000E+02	-2.83599E+06
1.01325E+05	2.00000E-01	0.00000E+00	7.00000E+02	-2.99213E+06
1.01325E+05	2.00000E-01	0.00000E+00	6.50000E+02	-3.11674E+06
1.01325E+05	2.00000E-01	0.00000E+00	6.00000E+02	-3.21695E+06
1.01325E+05	2.00000E-01	0.00000E+00	5.50000E+02	-3.29993E+06
1.01325E+05	2.00000E-01	0.00000E+00	5.00000E+02	-3.37159E+06
1.01325E+05	2.00000E-01	0.00000E+00	4.50000E+02	-3.43642E+06
1.01325E+05	2.00000E-01	0.00000E+00	4.00000E+02	-3.49745E+06
1.01325E+05	2.00000E-01	0.00000E+00	3.50000E+02	-3.55642E+06
1.01325E+05	2.00000E-01	0.00000E+00	3.00000E+02	-3.61415E+06
1.01325E+05	2.00000E-01	0.00000E+00	2.50000E+02	-3.67098E+06
p (Pa)	B'g	B'c	Temp (K)	hw (J/kg)
1.01325E+05	1.50000E-01	5.27052E+00	3.90000E+03	2.80951E+07
1.01325E+05	1.50000E-01	2.73409E+00	3.85000E+03	2.66631E+07
1.01325E+05	1.50000E-01	1.70130E+00	3.80000E+03	2.47467E+07
1.01325E+05	1.50000E-01	1.16184E+00	3.75000E+03	2.25428E+07
1.01325E+05	1.50000E-01	8.43918E-01	3.70000E+03	2.02632E+07
1.01325E+05	1.50000E-01	6.43220E-01	3.65000E+03	1.80656E+07
1.01325E+05	1.50000E-01	5.10895E-01	3.60000E+03	1.60368E+07
1.01325E+05	1.50000E-01	4.21029E-01	3.55000E+03	1.42070E+07
1.01325E+05	1.50000E-01	3.58663E-01	3.50000E+03	1.25737E+07
1.01325E+05	1.50000E-01	3.14633E-01	3.45000E+03	1.11207E+07
1.01325E+05	1.50000E-01	2.83071E-01	3.40000E+03	9.83027E+06
1.01325E+05	1.50000E-01	2.60096E-01	3.35000E+03	8.68800E+06
1.01325E+05	1.50000E-01	2.43076E-01	3.30000E+03	7.68355E+06
1.01325E+05	1.50000E-01	2.30199E-01	3.25000E+03	6.80866E+06
1.01325E+05	1.50000E-01	2.20199E-01	3.20000E+03	6.05477E+06
1.01325E+05	1.50000E-01	2.12193E-01	3.15000E+03	5.41152E+06
1.01325E+05	1.50000E-01	2.05563E-01	3.10000E+03	4.86648E+06
1.01325E+05	1.50000E-01	1.99883E-01	3.05000E+03	4.40592E+06
1.01325E+05	1.50000E-01	1.94865E-01	3.00000E+03	4.01590E+06
1.01325E+05	1.50000E-01	1.90318E-01	2.95000E+03	3.68339E+06
1.01325E+05	1.50000E-01	1.86120E-01	2.90000E+03	3.39693E+06
1.01325E+05	1.50000E-01	1.82197E-01	2.85000E+03	3.14694E+06
1.01325E+05	1.50000E-01	1.78505E-01	2.80000E+03	2.92574E+06
1.01325E+05	1.50000E-01	1.75024E-01	2.75000E+03	2.72735E+06
1.01325E+05	1.50000E-01	1.71742E-01	2.70000E+03	2.54717E+06
1.01325E+05	1.50000E-01	1.68658E-01	2.65000E+03	2.38175E+06
1.01325E+05	1.50000E-01	1.65771E-01	2.60000E+03	2.22848E+06
1.01325E+05	1.50000E-01	1.63083E-01	2.55000E+03	2.08541E+06
1.01325E+05	1.50000E-01	1.60595E-01	2.50000E+03	1.95102E+06
1.01325E+05	1.50000E-01	1.58305E-01	2.45000E+03	1.82415E+06
1.01325E+05	1.50000E-01	1.56212E-01	2.40000E+03	1.70386E+06
1.01325E+05	1.50000E-01	1.54310E-01	2.35000E+03	1.58938E+06
1.01325E+05	1.50000E-01	1.52594E-01	2.30000E+03	1.48004E+06
1.01325E+05	1.50000E-01	1.51057E-01	2.25000E+03	1.37527E+06
1.01325E+05	1.50000E-01	1.49689E-01	2.20000E+03	1.27458E+06
1.01325E+05	1.50000E-01	1.48480E-01	2.15000E+03	1.17749E+06
1.01325E+05	1.50000E-01	1.47419E-01	2.10000E+03	1.08360E+06
1.01325E+05	1.50000E-01	1.46496E-01	2.05000E+03	9.92544E+05
1.01325E+05	1.50000E-01	1.45699E-01	2.00000E+03	9.03972E+05
1.01325E+05	1.50000E-01	1.45016E-01	1.95000E+03	8.17585E+05
1.01325E+05	1.50000E-01	1.44436E-01	1.90000E+03	7.33110E+05
1.01325E+05	1.50000E-01	1.43949E-01	1.85000E+03	6.50303E+05
1.01325E+05	1.50000E-01	1.43542E-01	1.80000E+03	5.68952E+05
1.01325E+05	1.50000E-01	1.43207E-01	1.75000E+03	4.88865E+05
1.01325E+05	1.50000E-01	1.42932E-01	1.70000E+03	4.09877E+05
1.01325E+05	1.50000E-01	1.42709E-01	1.65000E+03	3.31838E+05
1.01325E+05	1.50000E-01	1.42528E-01	1.60000E+03	2.54615E+05
1.01325E+05	1.50000E-01	1.42379E-01	1.55000E+03	1.78076E+05
1.01325E+05	1.50000E-01	1.42251E-01	1.50000E+03	1.02087E+05
1.01325E+05	1.50000E-01	1.42132E-01	1.45000E+03	2.64810E+04
1.01325E+05	1.50000E-01	1.42002E-01	1.40000E+03	-4.89782E+04
1.01325E+05	1.50000E-01	1.41830E-01	1.35000E+03	-1.24682E+05
1.01325E+05	1.50000E-01	1.41556E-01	1.30000E+03	-2.01353E+05
1.01325E+05	1.50000E-01	1.41064E-01	1.25000E+03	-2.80434E+05
1.01325E+05	1.50000E-01	1.40107E-01	1.20000E+03	-3.64967E+05
1.01325E+05	1.50000E-01	1.38142E-01	1.15000E+03	-4.61576E+05
1.01325E+05	1.50000E-01	1.34011E-01	1.10000E+03	-5.84552E+05
1.01325E+05	1.50000E-01	1.25510E-01	1.05000E+03	-7.61571E+05
1.01325E+05	1.50000E-01	1.09872E-01	1.00000E+03	-1.02998E+06
1.01325E+05	1.50000E-01	8.69638E-02	9.50000E+02	-1.39908E+06
1.01325E+05	1.50000E-01	6.20232E-02	9.00000E+02	-1.80938E+06
1.01325E+05	1.50000E-01	4.13196E-02	8.50000E+02	-2.17738E+06
1.01325E+05	1.50000E-01	2.71681E-02	8.00000E+02	-2.46412E+06
1.01325E+05	1.50000E-01	1.85147E-02	7.50000E+02	-2.67584E+06
1.01325E+05	1.50000E-01	1.32434E-02	7.00000E+02	-2.83417E+06
1.01325E+05	1.50000E-01	9.47818E-03	6.50000E+02	-2.95835E+06
1.01325E+05	1.50000E-01	5.98313E-03	6.00000E+02	-3.06144E+06
1.01325E+05	1.50000E-01	2.12672E-03	5.50000E+02	-3.15186E+06
1.01325E+05	1.50000E-01	0.00000E+00	5.00000E+02	-3.22717E+06
1.01325E+05	1.50000E-01	0.00000E+00	4.50000E+02	-3.28956E+06
1.01325E+05	1.50000E-01	0.00000E+00	4.00000E+02	-3.34884E+06
1.01325E+05	1.50000E-01	0.00000E+00	3.50000E+02	-3.40644E+06
1.01325E+05	1.50000E-01	0.00000E+00	3.00000E+02	-3.46302E+06
1.01325E+05	1.50000E-01	0.00000E+00	2.50000E+02	-3.51886E+06
p (Pa)	B'g	B'c	Temp (K)	hw (J/kg)
1.01325E+05	1.25000E-01	5.04789E+00	3.90000E+03	2.80099E+07
1.01325E+05	1.25000E-01	2.62358E+00	3.85000E+03	2.65106E+07
1.01325E+05	1.25000E-01	1.63470E+00	3.80000E+03	2.45276E+07
1.01325E+05	1.25000E-01	1.11759E+00	3.75000E+03	2.22691E+07
1.01325E+05	1.25000E-01	8.12737E-01	3.70000E+03	1.99530E+07
1.01325E+05	1.25000E-01	6.20321E-01	3.65000E+03	1.77370E+07
1.01325E+05	1.25000E-01	4.93540E-01	3.60000E+03	1.57043E+07
1.01325E+05	1.25000E-01	4.07535E-01	3.55000E+03	1.38807E+07
1.01325E+05	1.25000E-01	3.47951E-01	3.50000E+03	1.22595E+07
1.01325E+05	1.25000E-01	3.05989E-01	3.45000E+03	1.08214E+07
1.01325E+05	1.25000E-01	2.76014E-01	3.40000E+03	9.54646E+06
1.01325E+05	1.25000E-01	2.54300E-01	3.35000E+03	8.41928E+06
1.01325E+05	1.25000E-01	2.38320E-01	3.30000E+03	7.42909E+06
1.01325E+05	1.25000E-01	2.26330E-01	3.25000E+03	6.56771E+06
1.01325E+05	1.25000E-01	2.17113E-01	3.20000E+03	5.82685E+06
1.01325E+05	1.25000E-01	2.09816E-01	3.15000E+03	5.19642E+06
1.01325E+05	1.25000E-01	2.03842E-01	3.10000E+03	4.66417E+06
1.01325E+05	1.25000E-01	1.98776E-01	3.05000E+03	4.21638E+06
1.01325E+05	1.25000E-01	1.94338E-01	3.00000E+03	3.83903E+06
1.01325E+05	1.25000E-01	1.90338E-01	2.95000E+03	3.51894E+06
1.01325E+05	1.25000E-01	1.86657E-01	2.90000E+03	3.24450E+06
1.01325E+05	1.25000E-01	1.83221E-01	2.85000E+03	3.00602E+06
1.01325E+05	1.25000E-01	1.79987E-01	2.80000E+03	2.79571E+06
1.01325E+05	1.25000E-01	1.76933E-01	2.75000E+03	2.60752E+06
1.01325E+05	1.25000E-01	1.74048E-01	2.70000E+03	2.43682E+06
1.01325E+05	1.25000E-01	1.71329E-01	2.65000E+03	2.28017E+06
1.01325E+05	1.25000E-01	1.68779E-01	2.60000E+03	2.13496E+06
1.01325E+05	1.25000E-01	1.66397E-01	2.55000E+03	1.99927E+06
1.01325E+05	1.25000E-01	1.64187E-01	2.50000E+03	1.87164E+06
1.01325E+05	1.25000E-01	1.62148E-01	2.45000E+03	1.75092E+06
1.01325E+05	1.25000E-01	1.60280E-01	2.40000E+03	1.63624E+06
1.01325E+05	1.25000E-01	1.58580E-01	2.35000E+03	1.52687E+06
1.01325E+05	1.25000E-01	1.57042E-01	2.30000E+03	1.42220E+06
1.01325E+05	1.25000E-01	1.55662E-01	2.25000E+03	1.32170E+06
1.01325E+05	1.25000E-01	1.54431E-01	2.20000E+03	1.22491E+06
1.01325E+05	1.25000E-01	1.53342E-01	2.15000E+03	1.13142E+06
1.01325E+05	1.25000E-01	1.52385E-01	2.10000E+03	1.04085E+06
1.01325E+05	1.25000E-01	1.51551E-01	2.05000E+03	9.52870E+05
1.01325E+05	1.25000E-01	1.50830E-01	2.00000E+03	8.67170E+05
1.01325E+05	1.25000E-01	1.50211E-01	1.95000E+03	7.83476E+05
1.01325E+05	1.25000E-01	1.49685E-01	1.90000E+03	7.01541E+05
1.01325E+05	1.25000E-01	1.49242E-01	1.85000E+03	6.21146E+05
1.01325E+05	1.25000E-01	1.48873E-01	1.80000E+03	5.42095E+05
1.01325E+05	1.25000E-01	1.48567E-01	1.75000E+03	4.64217E+05
1.01325E+05	1.25000E-01	1.48317E-01	1.70000E+03	3.87360E+05
1.01325E+05	1.25000E-01	1.48113E-01	1.65000E+03	3.11390E+05
1.01325E+05	1.25000E-01	1.47947E-01	1.60000E+03	2.36183E+05
1.01325E+05	1.25000E-01	1.47809E-01	1.55000E+03	1.61623E+05
1.01325E+05	1.25000E-01	1.47692E-01	1.50000E+03	8.75848E+04
1.01325E+05	1.25000E-01	1.47580E-01	1.45000E+03	1.39169E+04
1.01325E+05	1.25000E-01	1.47458E-01	1.40000E+03	-5.95986E+04
1.01325E+05	1.25000E-01	1.47294E-01	1.35000E+03	-1.33325E+05
1.01325E+05	1.25000E-01	1.47035E-01	1.30000E+03	-2.07938E+05
1.01325E+05	1.25000E-01	1.46570E-01	1.25000E+03	-2.84797E+05
1.01325E+05	1.25000E-01	1.45664E-01	1.20000E+03	-3.66787E+05
1.01325E+05	1.25000E-01	1.43807E-01	1.15000E+03	-4.60226E+05
1.01325E+05	1.25000E-01	1.39895E-01	1.10000E+03	-5.78835E+05
1.01325E+05	1.25000E-01	1.31824E-01	1.05000E+03	-7.49352E+05
1.01325E+05	1.25000E-01	1.16919E-01	1.00000E+03	-1.00808E+06
1.01325E+05	1.25000E-01	9.50005E-02	9.50000E+02	-1.36419E+06
1.01325E+05	1.25000E-01	7.10489E-02	9.00000E+02	-1.75982E+06
1.01325E+05	1.25000E-01	5.10688E-02	8.50000E+02	-2.11368E+06
1.01325E+05	1.25000E-01	3.72951E-02	8.00000E+02	-2.38813E+06
1.01325E+05	1.25000E-01	2.87583E-02	7.50000E+02	-2.58960E+06
1.01325E+05	1.25000E-01	2.35056E-02	7.00000E+02	-2.73952E+06
1.01325E+05	1.25000E-01	1.98286E-02	6.50000E+02	-2.85676E+06
1.01325E+05	1.25000E-01	1.66132E-02	6.00000E+02	-2.95395E+06
1.01325E+05	1.25000E-01	1.32907E-02	5.50000E+02	-3.03900E+06
1.01325E+05	1.25000E-01	9.65357E-03	5.00000E+02	-3.11708E+06
1.01325E+05	1.25000E-01	5.69745E-03	4.50000E+02	-3.19154E+06
1.01325E+05	1.25000E-01	1.57439E-03	4.00000E+02	-3.26410E+06
1.01325E+05	1.25000E-01	0.00000E+00	3.50000E+02	-3.32645E+06
1.01325E+05	1.25000E-01	0.00000E+00	3.00000E+02	-3.38242E+06
1.01325E+05	1.25000E-01	0.00000E+00	2.50000E+02	-3.43772E+06
p (Pa)	B'g	B'c	Temp (K)	hw (J/kg)
1.01325E+05	1.00000E-01	4.82415E+00	3.90000E+03	2.79151E+07
1.01325E+05	1.00000E-01	2.51207E+00	3.85000E+03	2.63412E+07
1.01325E+05	1.00000E-01	1.56723E+00	3.80000E+03	2.42853E+07
1.01325E+05	1.00000E-01	1.07260E+00	3.75000E+03	2.19680E+07
1.01325E+05	1.00000E-01	7.80894E-01	3.70000E+03	1.96134E+07
1.01325E+05	1.00000E-01	5.96820E-01	3.65000E+03	1.73787E+07
1.01325E+05	1.00000E-01	4.75622E-01	3.60000E+03	1.53429E+07
1.01325E+05	1.00000E-01	3.93504E-01	3.55000E+03	1.35268E+07
1.01325E+05	1.00000E-01	3.36719E-01	3.50000E+03	1.19192E+07
1.01325E+05	1.00000E-01	2.96835E-01	3.45000E+03	1.04975E+07
1.01325E+05	1.00000E-01	2.68457E-01	3.40000E+03	9.23949E+06
1.01325E+05	1.00000E-01	2.48012E-01	3.35000E+03	8.12865E+06
1.01325E+05	1.00000E-01	2.33079E-01	3.30000E+03	7.15382E+06
1.01325E+05	1.00000E-01	2.21986E-01	3.25000E+03	6.30694E+06
1.01325E+05	1.00000E-01	2.13563E-01	3.20000E+03	5.58007E+06
1.01325E+05	1.00000E-01	2.06990E-01	3.15000E+03	4.96345E+06
1.01325E+05	1.00000E-01	2.01689E-01	3.10000E+03	4.44503E+06
1.01325E+05	1.00000E-01	1.97257E-01	3.05000E+03	4.01110E+06
1.01325E+05	1.00000E-01	1.93419E-01	3.00000E+03	3.64756E+06
1.01325E+05	1.00000E-01	1.89990E-01	2.95000E+03	3.34106E+06
1.01325E+05	1.00000E-01	1.86851E-01	2.90000E+03	3.07982E+06
1.01325E+05	1.00000E-01	1.83928E-01	2.85000E+03	2.85397E+06
1.01325E+05	1.00000E-01	1.81177E-01	2.80000E+03	2.65562E+06
1.01325E+05	1.00000E-01	1.78574E-01	2.75000E+03	2.47864E+06
1.01325E+05	1.00000E-01	1.76110E-01	2.70000E+03	2.31837E+06
1.01325E+05	1.00000E-01	1.73781E-01	2.65000E+03	2.17135E+06
1.01325E+05	1.00000E-01	1.71588E-01	2.60000E+03	2.03499E+06
1.01325E+05	1.00000E-01	1.69535E-01	2.55000E+03	1.90740E+06
1.01325E+05	1.00000E-01	1.67623E-01	2.50000E+03	1.78715E+06
1.01325E+05	1.00000E-01	1.65854E-01	2.45000E+03	1.67317E+06
1.01325E+05	1.00000E-01	1.64228E-01	2.40000E+03	1.56461E+06
1.01325E+05	1.00000E-01	1.62745E-01	2.35000E+03	1.46081E+06
1.01325E+05	1.00000E-01	1.61399E-01	2.30000E+03	1.36120E+06
1.01325E+05	1.00000E-01	1.60189E-01	2.25000E+03	1.26532E+06
1.01325E+05	1.00000E-01	1.59107E-01	2.20000E+03	1.17275E+06
1.01325E+05	1.00000E-01	1.58148E-01	2.15000E+03	1.08313E+06
1.01325E+05	1.00000E-01	1.57304E-01	2.10000E+03	9.96127E+05
1.01325E+05	1.00000E-01	1.56567E-01	2.05000E+03	9.11439E+05
1.01325E+05	1.00000E-01	1.55929E-01	2.00000E+03	8.28800E+05
1.01325E+05	1.00000E-01	1.55380E-01	1.95000E+03	7.47967E+05
1.01325E+05	1.00000E-01	1.54913E-01	1.90000E+03	6.68721E+05
1.01325E+05	1.00000E-01	1.54519E-01	1.85000E+03	5.90868E+05
1.01325E+05	1.00000E-01	1.54190E-01	1.80000E+03	5.14236E+05
1.01325E+05	1.00000E-01	1.53918E-01	1.75000E+03	4.38672E+05
1.01325E+05	1.00000E-01	1.53694E-01	1.70000E+03	3.64043E+05
1.01325E+05	1.00000E-01	1.53512E-01	1.65000E+03	2.90229E+05
1.01325E+05	1.00000E-01	1.53362E-01	1.60000E+03	2.17121E+05
1.01325E+05	1.00000E-01	1.53239E-01	1.55000E+03	1.44613E+05
1.01325E+05	1.00000E-01	1.53132E-01	1.50000E+03	7.25963E+04
1.01325E+05	1.00000E-01	1.53030E-01	1.45000E+03	9.33029E+02
1.01325E+05	1.00000E-01	1.52916E-01	1.40000E+03	-7.05748E+04
1.01325E+05	1.00000E-01	1.52763E-01	1.35000E+03	-1.42261E+05
1.01325E+05	1.00000E-01	1.52521E-01	1.30000E+03	-2.14754E+05
1.01325E+05	1.00000E-01	1.52085E-01	1.25000E+03	-2.89326E+05
1.01325E+05	1.00000E-01	1.51237E-01	1.20000E+03	-3.68697E+05
1.01325E+05	1.00000E-01	1.49495E-01	1.15000E+03	-4.58874E+05
1.01325E+05	1.00000E-01	1.45815E-01	1.10000E+03	-5.72984E+05
1.01325E+05	1.00000E-01	1.38194E-01	1.05000E+03	-7.36793E+05
1.01325E+05	1.00000E-01	1.24056E-01	1.00000E+03	-9.85525E+05
1.01325E+05	1.00000E-01	1.03180E-01	9.50000E+02	-1.32823E+06
1.01325E+05	1.00000E-01	8.02921E-02	9.00000E+02	-1.70866E+06
1.01325E+05	1.00000E-01	6.11346E-02	8.50000E+02	-2.04779E+06
1.01325E+05	1.00000E-01	4.78585E-02	8.00000E+02	-2.30926E+06
1.01325E+05	1.00000E-01	3.95683E-02	7.50000E+02	-2.49974E+06
1.01325E+05	1.00000E-01	3.44611E-02	7.00000E+02	-2.64049E+06
1.01325E+05	1.00000E-01	3.09868E-02	6.50000E+02	-2.75011E+06
1.01325E+05	1.00000E-01	2.81496E-02	6.00000E+02	-2.84083E+06
1.01325E+05	1.00000E-01	2.54404E-02	5.50000E+02	-2.92013E+06
1.01325E+05	1.00000E-01	2.26670E-02	5.00000E+02	-2.99269E+06
1.01325E+05	1.00000E-01	1.98138E-02	4.50000E+02	-3.06142E+06
1.01325E+05	1.00000E-01	1.69913E-02	4.00000E+02	-3.12785E+06
1.01325E+05	1.00000E-01	1.44436E-02	3.50000E+02	-3.19221E+06
1.01325E+05	1.00000E-01	1.25072E-02	3.00000E+02	-3.25380E+06
1.01325E+05	1.00000E-01	1.14077E-02	2.50000E+02	-3.31193E+06
p (Pa)	B'g	B'c	Temp (K)	hw (J/kg)
1.01325E+05	5.00000E-02	4.37205E+00	3.90000E+03	2.76890E+07
1.01325E+05	5.00000E-02	2.28499E+00	3.85000E+03	2.59376E+07
1.01325E+05	5.00000E-02	1.42882E+00	3.80000E+03	2.37119E+07
1.01325E+05	5.00000E-02	9.79609E-01	3.75000E+03	2.12608E+07
1.01325E+05	5.00000E-02	7.14525E-01	3.70000E+03	1.88211E+07
1.01325E+05	5.00000E-02	5.47347E-01	3.65000E+03	1.65470E+07
1.01325E+05	5.00000E-02	4.37442E-01	3.60000E+03	1.45069E+07
1.01325E+05	5.00000E-02	3.63170E-01	3.55000E+03	1.27098E+07
1.01325E+05	5.00000E-02	3.12015E-01	3.50000E+03	1.11343E+07
1.01325E+05	5.00000E-02	2.76304E-01	3.45000E+03	9.75024E+06
1.01325E+05	5.00000E-02	2.51121E-01	3.40000E+03	8.53063E+06
1.01325E+05	5.00000E-02	2.33215E-01	3.35000E+03	7.45633E+06
1.01325E+05	5.00000E-02	2.20382E-01	3.30000E+03	6.51554E+06
1.01325E+05	5.00000E-02	2.11096E-01	3.25000E+03	5.70072E+06
1.01325E+05	5.00000E-02	2.04291E-01	3.20000E+03	5.00493E+06
1.01325E+05	5.00000E-02	1.99208E-01	3.15000E+03	4.41936E+06
1.01325E+05	5.00000E-02	1.95312E-01	3.10000E+03	3.93249E+06
1.01325E+05	5.00000E-02	1.92224E-01	3.05000E+03	3.53069E+06
1.01325E+05	5.00000E-02	1.89679E-01	3.00000E+03	3.19956E+06
1.01325E+05	5.00000E-02	1.87494E-01	2.95000E+03	2.92528E+06
1.01325E+05	5.00000E-02	1.85551E-01	2.90000E+03	2.69555E+06
1.01325E+05	5.00000E-02	1.83769E-01	2.85000E+03	2.50005E+06
1.01325E+05	5.00000E-02	1.82103E-01	2.80000E+03	2.33053E+06
1.01325E+05	5.00000E-02	1.80525E-01	2.75000E+03	2.18063E+06
1.01325E+05	5.00000E-02	1.79021E-01	2.70000E+03	2.04556E+06
1.01325E+05	5.00000E-02	1.77587E-01	2.65000E+03	1.92179E+06
1.01325E+05	5.00000E-02	1.76223E-01	2.60000E+03	1.80679E+06
1.01325E+05	5.00000E-02	1.74931E-01	2.55000E+03	1.69871E+06
1.01325E+05	5.00000E-02	1.73714E-01	2.50000E+03	1.59621E+06
1.01325E+05	5.00000E-02	1.72577E-01	2.45000E+03	1.49834E+06
1.01325E+05	5.00000E-02	1.71522E-01	2.40000E+03	1.40439E+06
1.01325E+05	5.00000E-02	1.70549E-01	2.35000E+03	1.31381E+06
1.01325E+05	5.00000E-02	1.69660E-01	2.30000E+03	1.22619E+06
1.01325E+05	5.00000E-02	1.68854E-01	2.25000E+03	1.14117E+06
1.01325E+05	5.00000E-02	1.68128E-01	2.20000E+03	1.05846E+06
1.01325E+05	5.00000E-02	1.67480E-01	2.15000E+03	9.77821E+05
1.01325E+05	5.00000E-02	1.66907E-01	2.10000E+03	8.99021E+05
1.01325E+05	5.00000E-02	1.66404E-01	2.05000E+03	8.21862E+05
1.01325E+05	5.00000E-02	1.65965E-01	2.00000E+03	7.46164E+05
1.01325E+05	5.00000E-02	1.65587E-01	1.95000E+03	6.71765E+05
1.01325E+05	5.00000E-02	1.65264E-01	1.90000E+03	5.98519E+05
1.01325E+05	5.00000E-02	1.64991E-01	1.85000E+03	5.26295E+05
1.01325E+05	5.00000E-02	1.64761E-01	1.80000E+03	4.54976E+05
1.01325E+05	5.00000E-02	1.64570E-01	1.75000E+03	3.84461E+05
1.01325E+05	5.00000E-02	1.64413E-01	1.70000E+03	3.14658E+05
1.01325E+05	5.00000E-02	1.64284E-01	1.65000E+03	2.45485E+05
1.01325E+05	5.00000E-02	1.64177E-01	1.60000E+03	1.76869E+05
1.01325E+05	5.00000E-02	1.64088E-01	1.55000E+03	1.08736E+05
1.01325E+05	5.00000E-02	1.64008E-01	1.50000E+03	4.10075E+04
1.01325E+05	5.00000E-02	1.63931E-01	1.45000E+03	-2.64182E+04
1.01325E+05	5.00000E-02	1.63841E-01	1.40000E+03	-9.36957E+04
1.01325E+05	5.00000E-02	1.63717E-01	1.35000E+03	-1.61096E+05
1.01325E+05	5.00000E-02	1.63516E-01	1.30000E+03	-2.29144E+05
1.01325E+05	5.00000E-02	1.63151E-01	1.25000E+03	-2.98930E+05
1.01325E+05	5.00000E-02	1.62435E-01	1.20000E+03	-3.72832E+05
1.01325E+05	5.00000E-02	1.60951E-01	1.15000E+03	-4.56188E+05
1.01325E+05	5.00000E-02	1.57782E-01	1.10000E+03	-5.60878E+05
1.01325E+05	5.00000E-02	1.51138E-01	1.05000E+03	-7.10612E+05
1.01325E+05	5.00000E-02	1.38661E-01	1.00000E+03	-9.38342E+05
1.01325E+05	5.00000E-02	1.20065E-01	9.50000E+02	-1.25284E+06
1.01325E+05	5.00000E-02	9.95873E-02	9.00000E+02	-1.60117E+06
1.01325E+05	5.00000E-02	8.24586E-02	8.50000E+02	-1.90886E+06
1.01325E+05	5.00000E-02	7.06540E-02	8.00000E+02	-2.14203E+06
1.01325E+05	5.00000E-02	6.33878E-02	7.50000E+02	-2.30789E+06
1.01325E+05	5.00000E-02	5.90926E-02	7.00000E+02	-2.42760E+06
1.01325E+05	5.00000E-02	5.64705E-02	6.50000E+02	-2.51957E+06
1.01325E+05	5.00000E-02	5.47129E-02	6.00000E+02	-2.59565E+06
1.01325E+05	5.00000E-02	5.33943E-02	5.50000E+02	-2.66260E+06
1.01325E+05	5.00000E-02	5.23142E-02	5.00000E+02	-2.72425E+06
1.01325E+05	5.00000E-02	5.13878E-02	4.50000E+02	-2.78277E+06
1.01325E+05	5.00000E-02	5.05951E-02	4.00000E+02	-2.83931E+06
1.01325E+05	5.00000E-02	4.99593E-02	3.50000E+02	-2.89436E+06
1.01325E+05	5.00000E-02	4.95193E-02	3.00000E+02	-2.94802E+06
1.01325E+05	5.00000E-02	4.92848E-02	2.50000E+02	-3.00032E+06
p (Pa)	B'g	B'c	Temp (K)	hw (J/kg)
1.01325E+05	1.00000E-02	4.00382E+00	3.90000E+03	2.74605E+07
1.01325E+05	1.00000E-02	2.09757E+00	3.85000E+03	2.55288E+07
1.01325E+05	1.00000E-02	1.31310E+00	3.80000E+03	2.31337E+07
1.01325E+05	1.00000E-02	9.00809E-01	3.75000E+03	2.05519E+07
1.01325E+05	1.00000E-02	6.57403E-01	3.70000E+03	1.80303E+07
1.01325E+05	1.00000E-02	5.03944E-01	3.65000E+03	1.57184E+07
1.01325E+05	1.00000E-02	4.03144E-01	3.60000E+03	1.36734E+07
